Année,Numéro,Département,Code INSEE,Nom de la commune,Date de première alerte,Surface parcourue (m2),Surface forêt (m2),Surface maquis garrigues (m2),Autres surfaces naturelles hors forêt (m2),Surfaces agricoles (m2),Autres surfaces (m2),Surface autres terres boisées (m2),Surfaces non boisées naturelles (m2),Surfaces non boisées artificialisées (m2),Surfaces non boisées (m2),Précision des surfaces,Type de peuplement,Nature,Décès ou bâtiments touchés,Nombre de décès,Nombre de bâtiments totalement détruits,Nombre de bâtiments partiellement détruits,Précision de la donnée
2024,28269,2A,2A247,Porto-Vecchio,2024-08-16 18:31:00,80,0,80,0,0,0,,,,,Mesurées,,Naturelle,Non,,,,
2024,28270,2A,2A247,Porto-Vecchio,2024-08-16 18:31:00,3,0,3,0,0,0,,,,,Mesurées,,Naturelle,Non,,,,
2024,26800,33,33499,Les Salles-de-Castillon,2024-08-16 20:40:29,300,300,,0,0,0,,,,,Estimées,,,Non,0,0,0,
2024,28274,2A,2A300,San-Gavino-di-Carbini,2024-08-17 09:16:00,80,80,0,0,0,0,,,,,Mesurées,,Naturelle,Non,,,,
2024,22111,6,6136,Sospel,2024-08-17 11:55:00,10,0,10,0,0,0,,,,,Estimées,,,Non,,,,
2024,22800,13,13001,Aix-en-Provence,2024-08-17 12:20:00,560,560,0,0,0,0,,,,,Mesurées,1,Accidentelle,Non,,,,
2024,22814,13,13047,Istres,2024-08-17 13:29:00,110,110,0,0,0,0,,,,,Mesurées,1,,Non,,,,
2024,28823,7,7330,Vallon-Pont-d'Arc,2024-08-17 13:58:00,1000,0,1000,0,0,0,,,,,Estimées,5,Involontaire (particulier),Non,,,,
2024,28273,2A,2A288,Sotta,2024-08-17 15:00:00,50,50,0,0,0,0,,,,,Mesurées,,Naturelle,Non,,,,
2024,21835,34,34113,Gigean,2024-08-18 15:11:00,3099500,3099500,0,0,0,0,,,,,Mesurées,4,Malveillance,Non,,,,
2024,21926,2B,2B156,Mausoléo,2024-08-18 15:26:00,5000,0,5000,0,0,0,,,,,Estimées,1,,Non,,,,
2024,26989,24,24587,Vitrac,2024-08-18 15:40:00,10100,100,,10000,0,0,,,,,Estimées,,Involontaire (particulier),Non,,,,
2024,22801,13,13039,Fos-sur-Mer,2024-08-18 16:51:00,200,200,0,0,0,0,,,,,Mesurées,1,Accidentelle,Non,,,,
2024,21890,44,44103,Montoir-de-Bretagne,2024-08-18 18:00:00,10,10,,0,0,0,,,,,Estimées,,,Non,,,,
2024,28102,84,84026,Cadenet,2024-08-18 21:13:00,600,600,0,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,21833,34,34183,Nissan-lez-Enserune,2024-08-18 21:25:00,391100,391100,0,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
2024,28275,2A,2A362,Zonza,2024-08-18 22:37:00,1242,0,1242,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22803,13,13081,Rognac,2024-08-19 01:09:00,500,500,0,0,0,0,,,,,Mesurées,1,,Non,,,,
2024,22922,29,29012,Bolazec,2024-08-19 12:25:00,150,150,,0,0,0,,,,,Estimées,,Malveillance,Non,,,,
2024,28106,84,84129,Sorgues,2024-08-19 12:46:00,29000,1700,0,27300,0,0,,,,,Mesurées,,,Non,,,,
2024,22097,34,34213,Poussan,2024-08-19 13:46:00,512,0,512,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
2024,22096,34,34194,Paulhan,2024-08-19 14:48:00,7986,0,7986,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
2024,22095,34,34235,Rosis,2024-08-19 14:52:00,158,158,0,0,0,0,,,,,Mesurées,4,Involontaire (particulier),Non,,,,
2024,28529,30,30344,Vergèze,2024-08-19 16:45:00,1303,1303,,,,,,,,,Mesurées,,,Non,,,,
2024,28278,2A,2A254,Quenza,2024-08-19 17:05:00,112000,2000,110000,0,0,0,,,,,Mesurées,,Naturelle,Non,,,,
2024,22106,5,5046,Embrun,2024-08-19 17:48:00,300,300,0,0,0,0,,,,,Estimées,,,Non,,,,
2024,28277,2A,2A103,Cuttoli-Corticchiato,2024-08-19 17:58:00,20,0,20,0,0,0,,,,,Mesurées,,,Non,,,,
2024,27044,40,40310,Soustons,2024-08-19 18:53:00,2000,2000,,0,0,0,,,,,Estimées,,,Non,0,0,0,
2024,28276,2A,2A160,Moca-Croce,2024-08-19 19:45:00,10,0,10,0,0,0,,,,,Mesurées,,Naturelle,Non,,,,
2024,22361,11,11325,Rouffiac-d'Aude,2024-08-19 21:46:00,1500,0,1500,0,0,0,,,,,Mesurées,,,Non,,,,
2024,22189,66,66069,Espira-de-l'Agly,2024-08-20 03:37:00,45000,0,45000,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22363,11,11116,Cuxac-d'Aude,2024-08-20 05:14:00,500,0,500,0,0,0,,,,,Mesurées,,,Non,,,,
2024,21927,26,26188,Mollans-sur-Ouvèze,2024-08-20 12:22:00,10,10,0,0,0,0,,,,,Estimées,,Accidentelle,Non,,,,
2024,26534,17,17230,Meschers-sur-Gironde,2024-08-20 12:49:00,300,300,,0,0,0,,,,,Estimées,,,Non,0,0,0,
2024,22087,34,34032,Béziers,2024-08-20 14:26:00,26873,26873,0,0,0,0,,,,,Mesurées,2,Accidentelle,Non,,,,
2024,21929,81,81249,Sainte-Gemme,2024-08-20 14:56:00,100,100,,0,0,0,,,,,Estimées,,Accidentelle,Non,,,,
2024,21939,26,26191,Montboucher-sur-Jabron,2024-08-20 16:18:00,300,300,0,0,0,0,,,,,Estimées,,,Non,,,,
2024,21945,26,26026,Barret-de-Lioure,2024-08-20 20:02:00,2500,2500,0,0,0,0,,,,,Estimées,,,Non,,,,
2024,22364,11,11069,Carcassonne,2024-08-20 21:00:00,200,0,200,0,0,0,,,,,Mesurées,,,Non,,,,
2024,22365,11,11132,Fabrezan,2024-08-20 23:28:00,7433,0,7433,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,28847,7,7115,Labeaume,2024-08-21 12:03:00,20000,5000,15000,0,0,0,,,,,Estimées,5,,Non,,,,
2024,21952,26,26324,Saint-Paul-Trois-Châteaux,2024-08-21 14:16:00,20000,20000,0,0,0,0,,,,,Estimées,,,Non,,,,
2024,22368,11,11266,Port-la-Nouvelle,2024-08-21 14:24:00,10,0,10,0,0,0,,,,,Mesurées,,,Non,,,,
2024,22191,66,66115,Montesquieu-des-Albères,2024-08-21 14:30:00,3140,0,3140,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22192,66,66115,Montesquieu-des-Albères,2024-08-21 14:31:00,10,0,10,0,0,0,,,,,Estimées,,Malveillance,Non,,,,
2024,28835,7,7210,Saint-Andéol-de-Vals,2024-08-21 15:56:00,5000,5000,0,0,0,0,,,,,Estimées,3,Malveillance,Non,,,,
2024,22369,11,11293,Pomas,2024-08-21 16:04:00,1967,0,1967,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22889,34,34183,Nissan-lez-Enserune,2024-08-21 16:17:00,5500,5500,0,0,0,0,,,,,Mesurées,1,Involontaire (travaux),Non,,,,
2024,22371,11,11146,Floure,2024-08-21 17:04:00,350,0,350,0,0,0,,,,,Mesurées,,,Non,,,,
2024,22073,34,34038,Le Bousquet-d'Orb,2024-08-21 17:07:00,2025,2025,0,0,0,0,,,,,Mesurées,3,,Non,,,,
2024,22071,34,34286,Saint-Privat,2024-08-21 18:11:00,103393,0,103393,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
2024,22374,11,11248,Montirat,2024-08-22 00:53:00,1750,1750,0,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22198,66,66046,Caudiès-de-Fenouillèdes,2024-08-22 01:20:00,6800,0,6800,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22065,34,34144,Lunas,2024-08-22 01:23:00,198,198,0,0,0,0,,,,,Mesurées,3,,Non,,,,
2024,22109,5,5061,Gap,2024-08-22 08:00:00,20,20,0,0,0,0,,,,,Estimées,,Involontaire (particulier),Non,,,,
2024,28536,30,30106,Durfort-et-Saint-Martin-de-Sossenac,2024-08-22 11:31:00,179,179,,,,,,,,,Mesurées,,Involontaire (particulier),Non,,,,
2024,22799,13,13099,Saint-Paul-lès-Durance,2024-08-22 13:28:00,40,40,0,0,0,0,,,,,Mesurées,1,Accidentelle,Oui,0,1,1,
2024,28826,7,7281,Saint-Péray,2024-08-22 15:13:00,1500,1500,0,0,0,0,,,,,Estimées,3,,Non,,,,
2024,28117,84,84068,Lourmarin,2024-08-22 16:34:00,500,500,0,0,0,0,,,,,Mesurées,2,Malveillance,Non,,,,
2024,28539,30,30093,Conqueyrac,2024-08-22 16:45:00,197,197,,,,,,,,,Mesurées,,Involontaire (particulier),Non,,,,
2024,27064,40,40310,Soustons,2024-08-22 16:52:00,7094,7094,,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22376,11,11043,Bouilhonnac,2024-08-22 16:55:00,65700,0,65700,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,28279,2A,2A247,Porto-Vecchio,2024-08-22 17:13:00,20,0,20,0,0,0,,,,,Mesurées,,Accidentelle,Non,,,,
2024,22058,34,34038,Le Bousquet-d'Orb,2024-08-22 17:48:00,4083,4083,0,0,0,0,,,,,Mesurées,3,Involontaire (travaux),Non,,,,
2024,28540,30,30217,Rochefort-du-Gard,2024-08-22 19:06:00,30,30,,,,,,,,,Mesurées,,Involontaire (particulier),Non,,,,
2024,28832,7,7058,Chassiers,2024-08-22 20:51:00,5000,5000,0,0,0,0,,,,,Estimées,4,,Non,,,,
2024,22205,66,66004,Les Angles,2024-08-23 11:26:00,15,15,0,0,0,0,,,,,Estimées,,,Non,,,,
2024,22112,6,6129,Saint-Sauveur-sur-Tinée,2024-08-23 13:47:00,200,200,0,0,0,0,,,,,Estimées,4,Naturelle,Non,,,,
2024,28816,7,7139,Laviolle,2024-08-23 14:01:00,500,500,0,0,0,0,,,,,Estimées,3,Accidentelle,Non,,,,
2024,22798,13,13047,Istres,2024-08-23 14:02:00,10000,10000,0,0,0,0,,,,,Mesurées,1,Accidentelle,Non,,,,
2024,22055,34,34274,Saint-Martin-de-Londres,2024-08-23 14:54:00,21581,0,21581,0,0,0,,,,,Mesurées,1,Involontaire (travaux),Non,,,,
2024,22504,88,88098,Chaumousey,2024-08-23 15:33:00,4,4,,0,0,0,,,,,Estimées,,,Non,,,,
2024,22207,66,66175,Saint-Génis-des-Fontaines,2024-08-23 16:44:00,100,0,100,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22206,66,66175,Saint-Génis-des-Fontaines,2024-08-23 16:44:00,140,0,140,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22051,34,34017,Aumes,2024-08-23 16:47:00,442,442,0,0,0,0,,,,,Mesurées,4,Malveillance,Non,,,,
2024,28121,84,84068,Lourmarin,2024-08-23 18:27:00,310,310,0,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22797,13,13034,Eygalières,2024-08-23 19:02:00,100,100,0,0,0,0,,,,,Mesurées,1,,Non,,,,
2024,26813,33,33029,Le Barp,2024-08-24 10:05:59,100,100,,0,0,0,,,,,Estimées,,,Non,0,0,0,
2024,22131,2B,2B185,Oletta,2024-08-24 11:30:00,200,0,200,0,0,0,,,,,Estimées,,,Non,,,,
2024,26863,33,33151,Donnezac,2024-08-24 13:36:57,20000,20000,,0,0,0,,,,,Estimées,,Accidentelle,Non,0,0,0,
2024,22209,66,66107,Maury,2024-08-24 13:44:00,12000,0,12000,0,0,0,,,,,Mesurées,,Involontaire (particulier),Non,,,,
2024,27049,40,40287,Sanguinet,2024-08-24 13:48:00,1,1,,0,0,0,,,,,Estimées,,,Non,0,0,0,
2024,22120,69,69255,Vaugneray,2024-08-24 14:01:00,76700,23400,,0,53300,0,,,,,Mesurées,,Involontaire (particulier),Oui,0,1,0,
2024,22037,26,26271,La Roche-de-Glun,2024-08-24 14:08:00,2000,2000,0,0,0,0,,,,,Estimées,,,Non,,,,
2024,22121,69,69050,Châtillon,2024-08-24 14:11:00,35024,1024,,0,34000,0,,,,,Mesurées,,Accidentelle,Non,,,,
2024,23070,74,74096,Cruseilles,2024-08-24 14:43:00,30,30,,0,0,0,,,,,Estimées,,Involontaire (travaux),Non,,,,
2024,28542,30,30136,Junas,2024-08-24 16:15:00,262,262,,,,,,,,,Mesurées,,Malveillance,Non,,,,
2024,28543,30,30136,Junas,2024-08-24 16:15:00,183,183,,,,,,,,,Mesurées,,Malveillance,Non,,,,
2024,27065,40,40317,Tosse,2024-08-24 16:47:00,27300,27300,,0,0,0,,,,,Mesurées,,,Non,,,,
2024,22211,66,66225,Villelongue-dels-Monts,2024-08-24 17:16:00,283800,48000,0,0,0,235800,,,,,Mesurées,,Malveillance,Oui,0,0,1,
2024,26864,33,33205,Illats,2024-08-24 17:54:14,12000,12000,,0,0,0,,,,,Estimées,,Accidentelle,Non,0,0,0,
2024,29293,25,25371,Mazerolles-le-Salin,2024-08-24 21:23:59,100,100,,0,0,0,,,,,Estimées,,,Non,0,0,0,
2024,26554,17,17118,Corignac,2024-08-24 21:28:00,20000,20000,,0,0,0,,,,,Estimées,,Malveillance,Non,,,,
2024,26814,33,33333,Le Porge,2024-08-25 03:11:00,1500,1500,,0,0,0,,,,,Estimées,,Malveillance,Non,0,0,0,
2024,22796,13,13103,Salon-de-Provence,2024-08-25 11:27:00,20000,20000,0,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
2024,22041,34,34024,Balaruc-le-Vieux,2024-08-25 14:05:00,165,0,165,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
2024,22776,13,13041,Gardanne,2024-08-25 18:41:00,100,100,0,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
2024,28850,7,7339,Vesseaux,2024-08-25 22:41:00,20000,20000,0,0,0,0,,,,,Estimées,4,Malveillance,Non,,,,
2024,22773,13,13056,Martigues,2024-08-26 00:46:00,300,300,0,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
2024,27050,40,40060,Callen,2024-08-26 11:24:00,1000,1000,,0,0,0,,,,,Estimées,,Involontaire (particulier),Non,0,0,0,
2024,22383,11,11043,Bouilhonnac,2024-08-26 11:32:00,2000,0,2000,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22382,11,11183,Ladern-sur-Lauquet,2024-08-26 11:35:00,5000,0,4000,0,1000,0,,,,,Mesurées,,Involontaire (travaux),Non,,,,
2024,22459,46,46212,Orniac,2024-08-26 14:41:00,130000,5000,,5000,120000,0,,,,,Mesurées,,Involontaire (travaux),Non,,,,
2024,22774,13,13069,Pélissanne,2024-08-26 14:57:00,10,10,0,0,0,0,,,,,Mesurées,1,Accidentelle,Non,,,,
2024,26991,24,24540,Sorges et Ligueux en Périgord,2024-08-26 15:24:00,10000,10000,,0,0,0,,,,,Estimées,,Accidentelle,Non,,,,
2024,26866,33,33142,Cubnezais,2024-08-26 15:43:50,15000,5000,,10000,0,0,,,,,Estimées,,,Non,0,0,0,
2024,22125,6,6019,Blausasc,2024-08-26 16:27:00,50,50,0,0,0,0,,,,,Estimées,4,,Non,,,,
2024,27183,86,86281,Saint-Martin-la-Pallu,2024-08-26 16:38:53,30,30,,0,0,0,,,,,Estimées,,,Non,0,0,0,
2024,22775,13,13002,Allauch,2024-08-26 17:47:00,44,44,0,0,0,0,,,,,Mesurées,1,Involontaire (particulier),Non,,,,
2024,28127,84,84026,Cadenet,2024-08-26 18:16:00,310,310,0,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22240,4,4111,Mane,2024-08-26 19:08:00,410,410,0,0,0,0,,,,,Mesurées,3,Accidentelle,Non,,,,
2024,28759,7,7161,Montpezat-sous-Bauzon,2024-08-26 21:27:00,10,0,10,0,0,0,,,,,Estimées,5,,Non,,,,
2024,28848,7,7118,Laboule,2024-08-26 21:34:00,20000,20000,0,0,0,0,,,,,Estimées,3,,Non,,,,
2024,22904,13,13055,Marseille,2024-08-26 21:51:00,300,0,300,0,0,0,,,,,Estimées,1,Malveillance,Non,,,,
2024,22784,66,66207,Terrats,2024-08-26 22:25:00,500,0,500,0,0,0,,,,,Estimées,,Malveillance,Non,,,,
2024,22785,66,66207,Terrats,2024-08-26 22:26:00,10000,0,10000,0,0,0,,,,,Estimées,,Malveillance,Non,,,,
2024,28544,30,30278,Saint-Laurent-des-Arbres,2024-08-26 23:01:00,386,386,,,,,,,,,Mesurées,,Accidentelle,Non,,,,
2024,22387,11,11146,Floure,2024-08-27 06:08:00,30,0,30,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,28131,84,84019,Bollène,2024-08-27 10:55:51,1,1,,,,,,,,,Estimées,,,Non,,,,
2024,22440,34,34033,Boisseron,2024-08-27 11:28:00,335,335,0,0,0,0,,,,,Mesurées,1,Involontaire (particulier),Non,,,,
2024,22560,2B,2B156,Mausoléo,2024-08-27 15:21:00,1,0,1,0,0,0,,,,,Estimées,,Naturelle,Non,,,,
2024,28280,2A,2A032,Bastelicaccia,2024-08-27 15:57:00,15,0,15,0,0,0,,,,,Mesurées,,Involontaire (particulier),Non,,,,
2024,28757,7,7119,Le Lac-d'Issarlès,2024-08-27 16:35:00,10,10,0,0,0,0,,,,,Estimées,4,Involontaire (particulier),Non,,,,
2024,28545,30,30338,Vallérargues,2024-08-27 16:40:00,26339,26339,0,0,0,0,,,,,Mesurées,,Involontaire (particulier),Non,,,,
2024,22435,34,34087,Cournonsec,2024-08-27 16:51:00,6273,0,6273,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
2024,23094,5,5046,Embrun,2024-08-27 17:26:00,1020,20,0,1000,0,0,,,,,Estimées,,Malveillance,Non,,,,
2024,22603,48,48061,Florac Trois Rivières,2024-08-27 18:00:00,80,80,0,0,0,0,,,,,Mesurées,4,,Non,,,,
2024,22225,6,6144,La Tour,2024-08-27 18:31:00,200,200,0,0,0,0,,,,,Estimées,4,Naturelle,Non,,,,
2024,22224,6,6156,Venanson,2024-08-27 18:47:00,200,0,200,0,0,0,,,,,Estimées,1,Naturelle,Non,,,,
2024,25857,72,72058,Changé,2024-08-28 10:41:00,10,10,,0,0,0,,,,,Estimées,,,Non,,,,
2024,22451,6,6003,Andon,2024-08-28 15:24:00,4500,4200,300,0,0,0,,,,,Mesurées,5,,Non,,,,
2024,27195,86,86009,Archigny,2024-08-28 15:31:00,150000,50000,,100000,0,0,,,,,Estimées,,,Non,,,,
2024,22454,6,6077,Lucéram,2024-08-28 15:32:00,700,700,0,0,0,0,,,,,Estimées,,Naturelle,Non,,,,
2024,23097,37,37210,Saint-Benoît-la-Forêt,2024-08-28 16:20:00,220,220,,0,0,0,,,,,Mesurées,,Involontaire (travaux),Non,,,,
2024,28281,2A,2A204,Pastricciola,2024-08-28 16:33:00,5,5,0,0,0,0,,,,,Mesurées,,Naturelle,Non,,,,
2024,28284,2A,2A024,Aullène,2024-08-28 17:02:00,5,0,5,0,0,0,,,,,Mesurées,,Naturelle,Non,,,,
2024,22561,2B,2B354,Vivario,2024-08-28 17:10:00,200,0,200,0,0,0,,,,,Estimées,,Naturelle,Non,,,,
2024,28282,2A,2A108,Évisa,2024-08-28 17:19:00,10,0,10,0,0,0,,,,,Mesurées,,Naturelle,Non,,,,
2024,28283,2A,2A198,Ota,2024-08-28 18:03:00,1,1,0,0,0,0,,,,,Estimées,,Naturelle,Non,,,,
2024,22236,26,26167,Luc-en-Diois,2024-08-28 18:33:55,3,3,0,0,0,0,,,,,Estimées,,,Non,,,,
2024,23071,74,74213,Poisy,2024-08-28 18:34:00,10,10,,0,0,0,,,,,Estimées,,Involontaire (travaux),Non,,,,
2024,26376,47,47179,Monsempron-Libos,2024-08-28 18:36:00,15000,1000,,14000,0,0,,,,,Estimées,,,Non,,,,
2024,26868,33,33284,Mios,2024-08-28 18:58:00,20000,20000,,0,0,0,,,,,Estimées,,Malveillance,Non,,,,
2024,22381,11,11095,Comigne,2024-08-28 23:29:00,1,0,1,0,0,0,,,,,Mesurées,,,Non,,,,
2024,27052,40,40167,Luxey,2024-08-29 09:50:00,5,5,,0,0,0,,,,,Estimées,,,Non,0,0,0,
2024,24184,56,56221,Saint-Jacut-les-Pins,2024-08-29 10:35:00,200,200,,0,0,0,,,,,Estimées,,,Non,,,,
2024,22426,34,34146,Lunel-Viel,2024-08-29 12:14:00,176,176,0,0,0,0,,,,,Mesurées,2,Malveillance,Non,,,,
2024,28316,2A,2A247,Porto-Vecchio,2024-08-29 13:17:00,383000,1000,380000,0,2000,0,,,,,Mesurées,1,Involontaire (particulier),Oui,0,0,1,
2024,28285,2A,2A032,Bastelicaccia,2024-08-29 15:00:00,2500,0,2500,0,0,0,,,,,Mesurées,,Involontaire (particulier),Non,,,,
2024,22421,34,34079,Clermont-l'Hérault,2024-08-29 15:22:00,8927,8927,0,0,0,0,,,,,Mesurées,1,Involontaire (particulier),Oui,0,1,1,
2024,22772,13,13106,Septèmes-les-Vallons,2024-08-29 15:29:00,230,230,0,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
2024,22419,34,34095,Fabrègues,2024-08-29 16:03:00,536,536,0,0,0,0,,,,,Mesurées,4,Malveillance,Non,,,,
2024,22563,2B,2B190,Olmi-Cappella,2024-08-29 16:16:00,200,0,200,0,0,0,,,,,Estimées,,Naturelle,Non,,,,
2024,29288,25,25370,Mathay,2024-08-29 16:40:20,100,100,,0,0,0,,,,,Estimées,,,Non,0,0,0,
2024,22417,34,34113,Gigean,2024-08-29 17:10:00,547,547,0,0,0,0,,,,,Mesurées,4,Malveillance,Non,,,,
2024,22562,2B,2B235,Pioggiola,2024-08-29 17:51:00,180000,0,180000,0,0,0,,,,,Estimées,1,Naturelle,Non,,,,
2024,29287,25,25434,Ornans,2024-08-29 19:21:23,100,100,,0,0,0,,,,,Estimées,,,Non,0,0,0,
2024,28813,7,7111,Juvinas,2024-08-29 20:25:00,400,400,0,0,0,0,,,,,Estimées,3,Malveillance,Non,,,,
2024,22379,11,11170,Gruissan,2024-08-29 20:58:00,2,0,2,0,0,0,,,,,Mesurées,,,Non,,,,
2024,27417,77,77490,Vendrest,2024-08-29 21:55:00,1,1,,0,0,0,,,,,Estimées,,,Non,,,,
2024,22564,2B,2B124,Ghisoni,2024-08-30 07:30:00,20,0,20,0,0,0,,,,,Estimées,,,Non,,,,
2024,26668,87,87161,Saint-Léonard-de-Noblat,2024-08-30 10:36:49,2,2,,0,0,0,,,,,Mesurées,,,Non,0,0,0,
2024,22452,6,6085,Mougins,2024-08-30 11:53:00,500,0,500,0,0,0,,,,,Estimées,,,Non,,,,
2024,24873,11,11397,Trèbes,2024-08-30 14:38:00,1000,0,1000,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22453,6,6065,La Gaude,2024-08-30 14:41:00,10,0,10,0,0,0,,,,,Estimées,,Involontaire (particulier),Non,,,,
2024,22412,34,34265,Saint-Jean-de-Cornies,2024-08-30 14:51:00,266,266,0,0,0,0,,,,,Mesurées,2,Malveillance,Non,,,,
2024,26669,87,87153,Saint-Julien-le-Petit,2024-08-30 14:53:11,200,200,,0,0,0,,,,,Mesurées,,,Non,0,0,0,
2024,22410,34,34263,Saint-Hilaire-de-Beauvoir,2024-08-30 15:32:00,11323,11323,0,0,0,0,,,,,Mesurées,4,Malveillance,Non,,,,
2024,25154,50,50002,Agneaux,2024-08-30 16:05:00,1200,1200,,0,0,0,,,,,Mesurées,,Malveillance,Non,,,,
2024,22259,81,81192,Murat-sur-Vèbre,2024-08-30 17:49:00,200,200,,0,0,0,,,,,Estimées,,Accidentelle,Non,,,,
2024,22587,34,34284,Saint-Pons-de-Thomières,2024-08-30 17:55:00,210,210,0,0,0,0,,,,,Mesurées,2,Accidentelle,Non,,,,
2024,28806,7,7066,Chomérac,2024-08-31 02:59:00,200,0,200,0,0,0,,,,,Estimées,5,,Non,,,,
2024,27054,40,40304,Soorts-Hossegor,2024-08-31 05:02:00,10,10,,0,0,0,,,,,Estimées,,,Non,0,0,0,
2024,22566,2B,2B305,San-Martino-di-Lota,2024-08-31 12:35:00,100,0,100,0,0,0,,,,,Estimées,,,Non,,,,
2024,22402,34,34116,Grabels,2024-08-31 12:43:00,176,176,0,0,0,0,,,,,Mesurées,4,Malveillance,Non,,,,
2024,22261,43,43121,Léotoing,2024-08-31 16:19:00,13500,13500,,0,0,0,,,,,Estimées,,,Non,,,,
2024,28844,7,7257,Saint-Julien-le-Roux,2024-08-31 17:13:00,10000,0,10000,0,0,0,,,,,Estimées,5,Involontaire (particulier),Non,,,,
2024,22401,34,34139,Lieuran-lès-Béziers,2024-08-31 18:53:00,1030,1030,0,0,0,0,,,,,Mesurées,3,,Non,,,,
2024,27066,40,40287,Sanguinet,2024-08-31 18:58:00,8750,8750,,0,0,0,,,,,Estimées,,Naturelle,Non,0,0,0,
2024,28815,7,7296,Saint-Sernin,2024-08-31 19:42:00,400,0,400,0,0,0,,,,,Estimées,5,Involontaire (particulier),Non,,,,
2024,27196,2A,2A119,Frasseto,2024-09-01 03:04:00,150,0,150,0,0,0,,,,,Estimées,,Malveillance,Non,,,,
2024,23073,74,74104,Doussard,2024-09-01 06:22:00,30,30,,0,0,0,,,,,Estimées,,,Non,,,,
2024,29283,25,25539,Seloncourt,2024-09-01 08:32:55,100,50,,0,50,0,,,,,Estimées,,,Non,0,0,0,
2024,22570,2B,2B007,Albertacce,2024-09-01 16:00:00,1600,0,1600,0,0,0,,,,,Estimées,,Naturelle,Non,,,,
2024,29804,83,83069,Hyères,2024-09-01 16:40:00,27,27,0,0,0,0,,,,,Estimées,,,Non,,,,Données partielles ou non valides
2024,22771,13,13050,Lambesc,2024-09-01 16:54:00,80,80,0,0,0,0,,,,,Mesurées,1,,Non,,,,
2024,22396,34,34066,Cazevieille,2024-09-01 20:33:00,138,0,138,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
2024,22598,6,6079,Mandelieu-la-Napoule,2024-09-02 11:25:00,2000,0,2000,0,0,0,,,,,Estimées,,,Non,,,,
2024,22894,13,13055,Marseille,2024-09-02 14:45:00,2000,0,2000,0,0,0,,,,,Estimées,1,,Non,,,,
2024,28143,84,84078,Mondragon,2024-09-02 15:45:00,2600,2600,0,0,0,0,,,,,Mesurées,4,Naturelle,Non,,,,
2024,22599,6,6007,Auribeau-sur-Siagne,2024-09-02 16:18:00,50,0,50,0,0,0,,,,,Estimées,,Naturelle,Non,,,,
2024,22858,34,34016,Aumelas,2024-09-02 17:11:00,11484,11484,0,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
2024,26555,17,17077,Cercoux,2024-09-02 17:16:00,10000,10000,,0,0,0,,,,,Estimées,,Naturelle,Non,,,,
2024,28555,30,30349,Vic-le-Fesq,2024-09-02 17:24:00,3777,3777,,,,,,,,,Mesurées,,Involontaire (particulier),Non,,,,
2024,22600,6,6064,Gattières,2024-09-02 17:31:00,2,0,2,0,0,0,,,,,Estimées,,Naturelle,Non,,,,
2024,22601,6,6032,Cap-d'Ail,2024-09-02 17:47:00,11400,0,11400,0,0,0,,,,,Estimées,,Naturelle,Non,,,,
2024,22668,18,18285,Villeneuve-sur-Cher,2024-09-02 18:55:00,4000,4000,,0,0,0,,,,,Estimées,,,Non,,,,
2024,24879,11,11069,Carcassonne,2024-09-02 20:24:00,300,0,300,0,0,0,,,,,Mesurées,,,Non,,,,
2024,28827,7,7254,Saint-Julien-du-Serre,2024-09-02 23:34:00,2000,2000,0,0,0,0,,,,,Estimées,4,,Non,,,,
2024,22855,34,34341,Villeveyrac,2024-09-03 02:11:00,154,0,154,0,0,0,,,,,Mesurées,1,Malveillance,Non,,,,
